"lambda";"moy"
1030;0,0271057548
1031;0,0436297368
1032;0,027289081
1033;0,0387715128
1034;0,068902011
1035;0,0580393628
1036;0,043869236
1037;0,0255238234
1038;0,0265094642
1039;0,0349658044
1040;0,0233217912
1041;0,0241987382
1042;0,0421331096
1043;0,0431276078
1044;0,0439954742
1045;0,0667387048
1046;0,0758983412
1047;0,0726896588
1048;0,0670602838
1049;0,057590297
1050;0,0392492732
1051;0,0432940422
1052;0,0612903226
1053;0,02086713
1054;-0,0108697656
1055;-0,0217632864
1056;0,0095756702
1057;0,048269264
1058;0,0193126786
1059;0,0076726682
1060;0,019584874
1061;0,02174437
1062;0,0262923354
1063;0,0478660502
1064;0,0615777094
1065;0,0701793142
1066;0,0821646222
1067;0,0855324174
1068;0,0695066468
1069;0,0321741732
1070;-0,0188834344
1071;0,0389314714
1072;0,06335903
1073;0,045121247
1074;0,031613398
1075;0,0254160914
